,id,text,date,index,author,im_url,platform,sampleSource,label,Comments
88,47618,"toch die spuit neemt , dan loopt U de kans op een aneurisma, een long embolie, een hartspier ziekte, Aids, Apenpokken, spike proteine, mrna stuf, wat in Uw cellen dringt en uw dna veranderd, trombose, Tuberculose,  Dat u nanochips ingespoten krijgt waardoor U negatief gaat reageren op 5 G frequenties, U loopt de kans op verlamd te raken, exceem te krijgen, v",2022-08-24,8976503,1056217135,,Telegram,random,Niets,
89,47619,@Koensimmers @gertjansegers heeft het blijkbaar aan zien komen. #burgeroorlog,2022-06-29,28236356,PietMingels,,Twitter,keywords,Niets,
90,47620,🔥🔥 DEZE VIDEO VAN THIERRY BAUDET IS OOK WEER VERWIJDERD VAN YOUTUBE 🔥🔥 LATEN WE HANS HANS LEGENDARISCH MAKEN .DOWNLOAD DEZE VIDEO EN DEEL HEM ELKE DAG EN STEUN THIERRY HIERMEE @fvd,2021-07-11,2034219,1215889502,,Telegram,random,Niets,
91,47621,Ja dan krijgen we heks kaag.. brr,2022-02-07,9955521,1568016182,,Telegram,random,Niets,
92,47622,en hoe goed hij zijn best doet. Rutte doet het op zijn gemakje want die heeft al genoeg credits bij elkaar geslijmd bij de slecht heiligman.  Wat een pionnenkast. Het word alleen maar duidelijker.   Jullie vallen allemaal door de mand. Steeds meer en meer...,2022-09-21,9350193,1544043767,,Telegram,random,Dehumaniserend#Elite-complot,
93,47623,"@estherouwehand Dat krijg je als je gezinnen uit hun huizen verdrijft en kapot maakt! Hun kinderen zitten ook te trillen op de bank maar dat interesseert haar niet. Kijk hoe ze woont, genoeg plek voor asielprofiteurs! Koekje van eigen deeg!",2022-06-11,26837839,Ingrid57878695,,Twitter,random,Niets,
94,47624,@HenkMul2 @jesseklaver Ook onvoorstelbaar dat Eva @Jinek_RTL hier niet een repliek op geeft.....,2022-08-30,32298787,arjanschutte1,,Twitter,random,Niets,
95,47625,"nigen.  Kosten voor levensonderhoud stijgen de pan uit terwijl salarissen al jaren niet verhoogd zijn. En zo, zónder overlegd te hebben met de 2e kamer geeft Rutte achter elkaar miljarden uit. Ons belastinggeld. Inmiddels méér dan 2.000.000 miljard. Niemand vraagt zich af hoe dit kan.  Eén van de maatregelen is:  We moeten een mondkapje dragen. Maar het mag",2021-09-18,2971627,1574253636,,Telegram,random,Niets,
96,47626,@JoostNiemoller @thierrybaudet Hansje slim Hansie pansie kevertje en nu   Hans door DJ Nigel,2021-07-11,9133203,Nommersewe,,Twitter,random,Niets,
97,47627,"uimd, daarom hebben de militaire de macht, zodat zij het volledig corrupte rechtssysteem kunnen ontwijken via Militaire Tribunalen. Het recht zal zegenvieren...!!!!!  IK HEB GEZEGD...!!!!!!  GTB.",2021-04-16,990543,1402051317,,Telegram,keywords,(Gewelds)bedreiging#Elite-complot,
98,47628,n dat mag niet.  Als politicus is dat strafbaar en daar zal hij voor vervolgd worden. Net als Mark Rutte en Grappenhaus van justitie. Weet je wel dat de broer van hugo de jonge grote belangen heeft in de farmaceutische industrie en grote orders heeft gekregen van dit kabinet. Er is voor 52 miljard euro belastinggeld uitgegeven. Dit is over de 5000 duizend mi,2021-12-05,4565490,1789992963,,Telegram,keywords,Niets,
99,47629,@danvandertuin Goede vraag @hugodejonge @MinPres @jpaternotte #omt @MinVWS,2021-11-14,14385406,Chrisleenders1,,Twitter,random,Niets,
100,47630,“We moeten woningen regelen voor Oekraïense vluchtelingen. Er staan 178.000 woningen leeg. Het kabinet zou een leegstandsverordening moeten instellen.” #Op1 https://t.co/AaHG7pk2G9,2022-03-09,6418541,1444118193,,Telegram,random,Niets,
101,47631,"zwangere vrouwen en hun ongeboren kind ‘veilig en effectief’ zijn bevonden.  Was onlangs niet te lezen dat dit vaccin  bij zwangere vrouwen de placenta deed afstoten? En dat met name meisjes problemen kregen met hun menstruatie na vaccinatie?  Dr. Mike Yeadon: ‘Het spijt me dit te moeten zeggen, maar dat is een door vaccinatie veroorzaakte auto-immuunaanval",2021-08-09,2412167,921448935,,Telegram,random,Niets,
102,47632,"@HenryJP5 Zou het Klaver lukken om met zijn vinger dat gat te dichten, proberen mag ie het wel",2021-03-13,3681306,Andr93434879,,Twitter,random,Niets,
103,47633,"oma wel dood.  Dat we inmiddels doodgaan aan depressieve gedachten en zelfmoordpogingen, tja dat is erg vervelend. Dat kankerpatiënten doodgaan aan uitgestelde behandeling, is ook niet meer dan vervelend. Dat überhaupt patiënten zonder Corona moeten wachten op zorg, is vervelend. Dat volksstammen failliet gaan, moeten we niet over zeiken, we doen dit samen.",2021-04-13,959150,1216320855,,Telegram,random,Niets,
104,47634,"rondernemingen zijn, te weten: Ministerie van Binnenlandse Zaken en Koninkrijksrelaties, Programmaministerie voor Jeugd en Gezin en Ministerie van Buitenlandse Zaken. Verder valt op dat De Nederlandsche Bank N.V. een 100 % dochteronderneming is van deze moedermaatschappij. We zien dat deze moedermaatschappij geen directe deelname heeft aan de overige ministe",2021-10-24,3672106,1474236482,,Telegram,random,Niets,
105,47635,Rutte cs. verkopen invloed aan het WEF…! – WantToKnow.nl https://www.wanttoknow.nl/economie/rutte-cs-verkopen-invloed-aan-het-wef/,2021-12-22,4899915,1833637854,,Telegram,random,Elite-complot#Niets,
106,47636,@lientje1967 Leuk idee!,2021-06-22,8436779,nelsonlahaya,,Twitter,random,Niets,
107,47637,"@titiadijk @frihetskampar @NEETEGENMSM1 @Profess_medical @thierrybaudet Wie is nou dom, jij wil je vrijwillig laten vaccineren met een experimenteel vaccin (zit in fase 3 vd 4), welke met een tijdelijke goedkeuring op de markt is gebracht, terwijl al bekend is dat het niet werkt met mutaties. En gekke Gates zegt """"""""prikkie 3 erbij""""""""",2021-02-21,2260068,kshesq,,Twitter,random,Niets,
108,47638,@hugodejonge @PieterOmtzigt @lientje1967 @FleurAgemaPVV  @WybrenvanHaga  Misschien een idee om bij het begin te beginnen? De PCR test. Deze test is niet gemaakt voor waar het nu voor gebruikt wordt. De helft vals positief. Maar de getallen leggen we wel het land plat.... 🤐,2021-11-10,14158755,moniquevork,,Twitter,random,Niets,
109,47639,@geertwilderspvv @PetraDreves Zegt meer dan genoeg over dit wef kabinet. Zelf de zakken vullen en het volk kan doodvallen.,2022-09-02,32506961,JensjedTh,,Twitter,random,Elite-complot#Niets,
110,47640,@willfreek Geert Wilders zit nu 32 jaar in de politiek. Dus 'sommige' mensen waren daar niet zo vlot in. In dat herkennen.,2022-03-18,22224623,ton_aarts,,Twitter,random,Niets,
111,47641,"een grapje is , of onzin ,  maar helaas is dit de orde van de dag en iedereen kan het zien en vinden , want we moeten toch normaal maken wat niet normaal is . Dit gaat door tot de mensen zeggen tot hier en niet verder. De hamvraag is hoe krijgen ze het volk toch steeds zover......angst inboezemen door een plandemie en mensen doen alles ook al is de plandemi",2021-10-19,3552616,811926145,,Telegram,random,Elite-complot#Niets,
112,47642,nsultatie-toekomst-van-europa  #calltoaction #laatvanjehoren #eudigitalID #QR #makesomenoise #vrijheid #vrouwenvoorvrijheid,2022-02-18,6062600,1767329647,,Telegram,random,Niets,
113,47643,maar het is wel geoorloofd van de D666 mensen te beschadigen en nu gaat @swsjoerdsma janken bij de voorzitster https://t.co/drLBSrqSwz,2021-11-19,14891303,braggelear100,,Twitter,keywords,Demoniserend,
114,47644,@snoes64 @jokebronkhorst Ja die is die dag getrouwd met Rutte. En zij leven nog lang en gelukkig,2022-02-18,20394788,vttroyd1949,,Twitter,random,Niets,
115,47645,@henk1960bar @thierrybaudet misschien moet iedereen die er niet aan wil meedoen dit inplaats van sticker als screenshot in telefoon hebben en laten zien als handhavers om vaccinatiepas vragen,2021-09-15,11376632,Rudolphus_hodl,,Twitter,random,Niets,
116,47646,"iekenhuis zou krijgen en dat aantal x 100.000 US$ werd vooraf uitbetaald.  Als het aantal doden niet gehaald werd, dan moesten zij dat geld terugbetalen, meestal vele miljoenen dollars, terugbetalen. Het werkte zo. Bij elke gemelde covid patient 13.000 $, voor elke positieve covid test ook een flink bedrag. Voor elke voorgeschreven Remdesivir in jectie ook e",2022-04-30,7222548,1532414042,,Telegram,random,Niets,
117,47647,"@geertwilderspvv tja geert hier ben jij mede schuldig aan,door het in stand houden van de hele poppenkast.ook jij verkoopt je eigen volk uit aan een digitaal pasjes systeem,en als men dan ook nog eens de wet maar blijft aanpassen tot het de macht goeddunkt.tja dan krijg je oorlog",2021-11-20,14920544,vromenjack,,Twitter,keywords,Dehumaniserend,
118,47648,"Dit gaat buiten de kern van het verhaal maar dat duimpje wat ze doen! super irritant! Klaver doet het, Paternotte doet het, Rutte doet het, de Jonge doet het. Lijkt wel een WEF kenmerk, net zoals het loopje van Putin een KGB trekje is..",2022-04-05,9823260,952570094,,Telegram,random,Elite-complot#Niets,
119,47649,@Schrander1 @KleberMatte @KAFKA_Dev Jij kijkt dus nooit naar de NOS. Je kletst alleen maar idioten als Thierry Baudet en Kakvla na.,2022-08-24,31878907,Obstinaat10,,Twitter,random,Niets,
120,47650,@MissJoanne14 @ChrisTerlouw @SigridKaag Je bent niet goed snik.,2021-07-01,8790619,fuckroeper,,Twitter,random,Niets,
121,47651,"er een gefotoshopte afbeelding van het tweetal plaatste met een nazivlag. De ministers vinden dat ‘stuitend’ en ‘een nieuw dieptepunt in de bejegening van bestuurders en politici’. Het ging oorspronkelijk om…  Zo meld, Nine4news.  Lees meer : https://www.hetnieuwsmaardananders.nl/nl/binnenland/681982/  ✌🏾 Het nieuws maar dan anders, anders hoor je het niet!",2022-09-26,9421092,1493409873,,Telegram,random,Niets,
122,47652,@DerkBoswijk De enige relatie tussen woningbouw en stikstof is dat steenwol en glaswol verboden moet worden en staal zo veel mogelijk vermeden moet worden. Kijk maar naar de top 10 stikstofuitstoot.,2022-04-07,23165564,studio_pls,,Twitter,random,Niets,
123,47653,@jwamador @MinPres hahaha zijn we t ergens over eens,2022-05-30,26224691,NailOnACoffin,,Twitter,random,Niets,
124,47654,@suzanne_GL Neem aan dat dit toch ook onderzocht is door wetenschappers en dergelijke dus dat zal wel goed zijn toch @suzanne_GL ? De wetenschap heeft altijd gelijk toch @suzanne_GL ? Of nu een keertje niet?? Poppenkast!,2022-07-06,28876774,Leen_duyvenbode,,Twitter,keywords,Dehumaniserend,
125,47655,"ral afleidings manoevres uittevoeren. Wij zagen de in elkaar geplaatste klap actie van Will Smith. bij de Grammy-awards. Het was geënsceneerd, de spreker verwachtte en wachtte op de klap, geen verdediging, geen verontwaardiging, een gespeelde klap om niets. Ook als je de hele piramide van de illuminati was, die allen kennen. het hol van de Andrenochrome mafi",2022-04-05,6860135,1563613552,,Telegram,random,Elite-complot#Niets,
126,47656,@LilyvL @PieterOmtzigt Jullie zorgen niet voor de ouderen in alle opzichten. Echt je reinste onzin.  Laatst werd er nog een Palestijnse familie uit hun huis gezet in Jeruzalem.,2022-01-26,18822441,TunnelForce9,,Twitter,random,Niets,
127,47657,"fice of the President of the Republic of France Boos, Hans-Christian (DEU), CEO and Founder, Arago GmbH Bostrom, Nick (GBR), Director, Future of Humanity Institute, Oxford University Botín, Ana P. (ESP), Group Executive Chair, Banco Santander Brandtzæg, Svein Richard (NOR), Chairman, Norwegian University of Science and Technology Brende, Børge (NOR), Preside",2021-01-31,256929,1322038065,,Telegram,keywords,Niets,
128,47658,"ECHTE ACTIE ONDERNEMEN TEGEN DEZE WEF CRIMINELEN‼️ dan zitten we allemaal binnen 2 jaar, gevaccineerd of niet, in het digitale concentratie kamp EU Nederland opgesloten!! (Bovenstaande is gebasseerd op orginelen bronnen en documenten van de EU, Raad van Europa, Nederlandse overheid, WEF, WHO en Big Pharma contracten. Ze zijn openbaar en voor iedereen inzich",2022-02-21,6107555,1437427645,,Telegram,random,Elite-complot#Niets,
129,47659,"en uit texas, die de vlucht hebben genomen uit Texas, maar die na terugkomst gearresteerd zullen worden. Ook in arizona zijn verkiezings leiders in telkamers gearresteerd wegens malversaties. U ziet, het broeid. Trump heeft al verklaard dat hij in augustus weer het roer in handen heeft.....we wachten het maar af..... spannend is het.!!!  GTB",2021-07-14,2067185,1433170216,,Telegram,random,Niets,
130,47660,"teen bij allemaal.  Dit geldt vanaf vandaag.   Maar j wordt niet alleen verwijderd van die plantforms.  Ook bij Paypal, bij een aantal banken en wie weet waar nog meer. """"""""""""""""Dus stap ik nu op van YouTube."""""""""""""""" Hij vertrekt naar Rumble, dat hij nu gaat uitproberen.  Hij ontdekte dat AOL de Anti Defamation League, die 'strijdt tegen 'white supremacy'' en 'white ",2021-08-01,2303267,1486834517,,Telegram,random,Niets,
131,47661,https://www.ninefornews.nl/nederland-keert-zich-tegen-uitspraak-rutte-over-onze-oorlog-overtreding-grondwet-en-dus-strafbaar/,2022-06-19,7937808,5051392279,,Telegram,random,Niets,
132,47662,"@LiveinAntwerp @seursek @tiennegen87 @thierrybaudet Laten we zeggen dat je mensen heb die aan transgender verheerlijking doen, nazi-bewind Oekraïne en stikstof gekte en super inflatie toejuichen (door onze WEF trekpoppen),immigratie beleid toejuichen en je heb mensen die dat niet willen en verantwoordelijkheid nemen https://t.co/8feQhRwKgQ",2022-08-02,30460779,springfield1952,https://pbs.twimg.com/media/FZKN9orXoAIBlh6.jpg,Twitter,keywords,Dehumaniserend,
133,47663,@PieterOmtzigt Je weet inmiddels toch wel dat dit totaal niets oplevert. Er wordt al decennia lang ‘verdeel en heers’ politiek bedreven. Hoort allemaal bij de agenda. Wat we werkelijk nodig hebben zijn #tribunalen 💥💥,2022-08-19,31419729,EliSan57364554,,Twitter,keywords,(Gewelds)bedreiging#Elite-complot,
134,47664,"@SigridKaag De enige verplichting die ik heb is : betalen , betalen , betalen . Gelukkig heb ik daar , zolang ik werk , geen moeite mee maar voor de rest kan JIJ de TERING krijgen ......... slang",2021-06-08,7934782,Ren20036273,,Twitter,random,Dehumaniserend,
135,47665,"nnen van het WEF en in het bijzonder het Nederlandse WEF kabinet onder Rutte.  Misschien was de oversterfte door de """"""""""""""""experimentjes"""""""""""""""" daarom wel zo hoog in Nederland? Zou kunnen hè ?  En zoals jullie weten had de oversterfte nog veel en veel hoger uit kunnen vallen als op de gehele bevolking meerdere keren """"""""""""""""geexperimenteerd""""""""""""""""  zou zijn......  Iets o",2022-09-15,9271792,1279318365,,Telegram,keywords,Elite-complot#Niets,
136,47666,"et van uit gaan. Er zijn op het internet honderden voorbeelden hoe U uw immuum systeem weer kunt opbouwen. Oa, door veel vruchten en zelf geperste sappen etc. etc.  doe uw onderzoek en begin er vandaag mee. Men heeft veel rotsooi in uw spuiten gestopt en de WEF en WHO rekenen op een dodental dat binnen een termijn van drie, vier jaren zijn toppunt heeft bere",2022-08-26,9002112,1543143488,,Telegram,keywords,Niets,
137,47667,"@thierrybaudet @Symph0ny3 https://t.co/cjYQ3cDNVG Update van de Corona app in Engeland: Fysieke en mentale gegevens (je medisch dossier) familie, sociale omstandigheden, crimineel verleden of vermeend crimineel gedrag. Alles komt er in voor binnenlands gebruik. De wappies krijg wederom gelijk.",2021-07-11,9130696,MissOngeduld,,Twitter,random,Niets,
138,47668,"🧐 Rutte is ook daar 👇🏻👇🏻👇🏻👇🏻👇🏻geweest, wie nog meer? Zou het...????",2022-07-25,8543202,1193616013,,Telegram,random,Niets,
139,47669,@ReneUitGr @harryhol @Liesbeth1968 @BARTSLT @zheromaix @gertjansegers Alsof wel uw naasten lief hebt.,2022-06-19,27417355,Jannesbo,,Twitter,random,Niets,
140,47671,@RenskeLeijten Het.dringt.niet.door. Er is geen enkele zelfreflectie bij de mp te bespeuren.,2022-05-12,25137970,TinydeJong16,,Twitter,random,Niets,
141,47672,"ordt tijd dat U met uw buurman praat. Wat gaat hij doen?  Laat hij zich ook opsluiten of gaan jullie beiden de straat op.... samen met de andere buren. Ten minste als het mis gaat. Je ziet nu, dat zij al weer over die mogelijkheden gaan praten, dat hetzelfde weer gebeurd.....weer opsluiting, lock down en doekjes. Die doekjes beschermen niet, maar zorgen er v",2022-05-20,7538323,,,Telegram,keywords,Niets,
142,47673,"@maishanimazuri @markdehollander @attjekuiken Joh, je noemt coronavaccins dus experimentele gentherapie. Knap hoor.  Weet je niet dat de hoax dat coronavaccins voorbeelden zijn van gentherapie al lang en breed is ontkracht?",2022-01-25,18741008,HaHaGentherapie,,Twitter,keywords,Niets,
143,47674,Kijk naar de top-6 aan voorkeursstemmen en vul zelf maar in hoeveel daarvan bij volgende verkiezingen nog naar het CDA zullen gaan... https://t.co/078Yo6fBQc,2021-09-27,12181025,GeertenWaling,,Twitter,random,Niets,
144,47675,"dden (toen ze nog leefden). Het Fake koningshuis inclusief Rutte is jaren geleden geëxecuteerd. Ook van het koningshuis zijn allemaal look a likes, NIETS MEER EN NIETS MINDER! Je kunt het misschien niet geloven, maar geloof mij maar, ik heb teveel research gedaan om dit zeker te kunnen weten en TIME WILL TELL, very soon 😉☀️🍀🍁",2022-08-15,8854720,1410486407,,Telegram,random,Dehumaniserend#Elite-complot,Koningshuis is geexecuteerd
145,47676,"is planning. Dan zien wij, dat de voedsel productie velden in Turkije overal in brand gestoken zijn. Om verder maar niet te praten over de koeien in Kazakstan, die zijn niet door de hitte omgekomen , maar die blijken vergiftigd te zijn. Dan praten wij nog niet over de miljoenen kippen die vernietigd worden vanwege een “ birdflue...... En varkens , die afgesl",2022-06-23,8004011,1178481993,,Telegram,random,Niets,
146,47677,@thierrybaudet Samen met putin naar tribunaal in den haag.,2022-03-07,21524139,antonwaltherus,,Twitter,keywords,(Gewelds)bedreiging,
147,47678,"ieval Tennis court) het hele vrijmetselarencircus doorlopen met fake klachtbehandeling bij bevriende logeleden binnen zowel politie, jeugdzorg, ombudsman, gecontracteerde anti-zorg.  5) Hein Oldenkotte (Makelaardij Tilburg), Theo Ceelen (ongerechtsdeurwaarders), Jurrie Reijn (onrechtdeurwaarders), Erik Bladder (pathologisch liegende roofmoordenaars handelend",2022-08-01,8658097,997436497,,Telegram,random,Elite-complot,
